Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Punjab,Forest and Land Use Change,,-12931.83,-12931.83,-12931.83,-14540.15,-14540.15,-14540.15,-17345.46,-17345.46,-17345.46,-17345.46,-17345.46
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Rajasthan,Forest and Land Use Change,,-1264546.46,-1264546.46,-1264546.46,-1252749.35,-1252749.35,-1252749.35,-946968.46,-946968.46,-946968.46,-946968.46,-946968.46
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Sikkim,Forest and Land Use Change,,-109932.77,-109932.77,-109932.77,-24203.45,-24203.45,-24203.45,-144.53,-144.53,-144.53,-144.53,-144.53
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Tamil Nadu,Forest and Land Use Change,,-110123.99,-110123.99,-110123.99,-65976.93,-65976.93,-65976.93,-115092.38,-115092.38,-115092.38,-115092.38,-115092.38
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Telangana,Forest and Land Use Change,,-106344.81,-106344.81,-106344.81,-85196.93,-85196.93,-85196.93,-153325.96,-153325.96,-153325.96,-153325.96,-153325.96
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Tripura,Forest and Land Use Change,,-2098.98,-2098.98,-2098.98,-6072.36,-6072.36,-6072.36,-334.64,-334.64,-334.64,-334.64,-334.64
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Uttar Pradesh,Forest and Land Use Change,,-832454.19,-832454.19,-832454.19,-166130.41,-166130.41,-166130.41,-505558.66,-505558.66,-505558.66,-505558.66,-505558.66
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,Uttarakhand,Forest and Land Use Change,,-8321.42,-8321.42,-8321.42,-3896.3,-3896.3,-3896.3,-28005.99,-28005.99,-28005.99,-28005.99,-28005.99
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland,,Other Land Converted to Cropland,,Removals,CO2e (t) GWP-AR2,West Bengal,Forest and Land Use Change,,-45633.83,-45633.83,-45633.83,-45639.39,-45639.39,-45639.39,-78184.64,-78184.64,-78184.64,-78184.64,-78184.64
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Andhra Pradesh,Forest and Land Use Change,,-8.07,-8.07,-8.07,-102.71,-102.71,-102.71,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Arunachal Pradesh,Forest and Land Use Change,,0.0,0.0,0.0,-116.0,-116.0,-116.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Assam,Forest and Land Use Change,,0.0,0.0,0.0,-469.52,-469.52,-469.52,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Bihar,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Chandigarh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Chhattisgarh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Daman & Diu,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Delhi,Forest and Land Use Change,,0.0,0.0,0.0,-0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Goa,Forest and Land Use Change,,0.0,0.0,0.0,-1.91,-1.91,-1.91,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Gujarat,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Haryana,Forest and Land Use Change,,-3.31,-3.31,-3.31,-20.29,-20.29,-20.29,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Himachal Pradesh,Forest and Land Use Change,,-3.46,-3.46,-3.46,-13.26,-13.26,-13.26,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Jammu & Kashmir,Forest and Land Use Change,,-8.14,-8.14,-8.14,-72.51,-72.51,-72.51,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Jharkhand,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Karnataka,Forest and Land Use Change,,0.0,0.0,0.0,-14.86,-14.86,-14.86,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Kerala,Forest and Land Use Change,,0.0,0.0,0.0,-1114.4,-1114.4,-1114.4,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Lakshadweep,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Madhya Pradesh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Maharashtra,Forest and Land Use Change,,-1.96,-1.96,-1.96,-66.19,-66.19,-66.19,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Manipur,Forest and Land Use Change,,0.0,0.0,0.0,-9.24,-9.24,-9.24,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Meghalaya,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Mizoram,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Nagaland,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Odisha,Forest and Land Use Change,,0.0,0.0,0.0,-93.7,-93.7,-93.7,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Puducherry,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Punjab,Forest and Land Use Change,,-0.3,-0.3,-0.3,-11.65,-11.65,-11.65,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Rajasthan,Forest and Land Use Change,,0.0,0.0,0.0,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Sikkim,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Tamil Nadu,Forest and Land Use Change,,0.0,0.0,0.0,-304.81,-304.81,-304.81,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Telangana,Forest and Land Use Change,,-5.79,-5.79,-5.79,-73.65,-73.65,-73.65,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Tripura,Forest and Land Use Change,,0.0,0.0,0.0,-2.51,-2.51,-2.51,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Uttar Pradesh,Forest and Land Use Change,,-0.75,-0.75,-0.75,-10.04,-10.04,-10.04,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,Uttarakhand,Forest and Land Use Change,,0.0,0.0,0.0,-0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Cropland,Other Land Converted to Cropland Plantations,,Other Land Converted to Cropland Plantations,,Removals,CO2e (t) GWP-AR2,West Bengal,Forest and Land Use Change,,0.0,0.0,0.0,-84.36,-84.36,-84.36,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Forest and Land Use Change,,142.32,142.32,142.32,142.32,142.32,142.32,142.32,142.32,142.32,142.32,142.32
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Forest and Land Use Change,,78465.75,78465.75,78465.75,79033.89,79033.89,79033.89,82838.77,82838.77,82838.77,82838.77,82838.77
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Assam,Forest and Land Use Change,,29176.77,29176.77,29176.77,29176.77,29176.77,29176.77,26083.7,26083.7,26083.7,26083.7,26083.7
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Bihar,Forest and Land Use Change,,226.96,226.96,226.96,226.96,226.96,226.96,225.4,225.4,225.4,225.4,225.4
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Delhi,Forest and Land Use Change,,140.53,140.53,140.53,140.53,140.53,140.53,132.91,132.91,132.91,132.91,132.91
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Goa,Forest and Land Use Change,,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Gujarat,Forest and Land Use Change,,171.01,171.01,171.01,171.01,171.01,171.01,171.01,171.01,171.01,171.01,171.01
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Haryana,Forest and Land Use Change,,17041.14,17041.14,17041.14,17041.14,17041.14,17041.14,16921.16,16921.16,16921.16,16921.16,16921.16
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Forest and Land Use Change,,170791.62,170791.62,170791.62,172929.46,172929.46,172929.46,184966.41,184966.41,184966.41,184966.41,184966.41
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Forest and Land Use Change,,111316.0,111316.0,111316.0,113025.9,113025.9,113025.9,127010.67,127010.67,127010.67,127010.67,127010.67
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Karnataka,Forest and Land Use Change,,5419.12,5419.12,5419.12,5419.12,5419.12,5419.12,5419.12,5419.12,5419.12,5419.12,5419.12
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Kerala,Forest and Land Use Change,,412.09,412.09,412.09,412.09,412.09,412.09,402.6,402.6,402.6,402.6,402.6
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Forest and Land Use Change,,27.72,27.72,27.72,27.72,27.72,27.72,27.72,27.72,27.72,27.72,27.72
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Manipur,Forest and Land Use Change,,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37,8.37
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Forest and Land Use Change,,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Mizoram,Forest and Land Use Change,,314.15,314.15,314.15,314.15,314.15,314.15,289.87,289.87,289.87,289.87,289.87
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Nagaland,Forest and Land Use Change,,143.66,143.66,143.66,143.66,143.66,143.66,141.5,141.5,141.5,141.5,141.5
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Odisha,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Puducherry,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Punjab,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Forest and Land Use Change,,118743.8,118743.8,118743.8,118743.8,118743.8,118743.8,118716.68,118716.68,118716.68,118716.68,118716.68
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Sikkim,Forest and Land Use Change,,7986.81,7986.81,7986.81,8756.17,8756.17,8756.17,8821.54,8821.54,8821.54,8821.54,8821.54
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Forest and Land Use Change,,23204.14,23204.14,23204.14,23204.14,23204.14,23204.14,23190.76,23190.76,23190.76,23190.76,23190.76
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Telangana,Forest and Land Use Change,,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Tripura,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Forest and Land Use Change,,5489.43,5489.43,5489.43,5489.43,5489.43,5489.43,4920.22,4920.22,4920.22,4920.22,4920.22
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Forest and Land Use Change,,55092.18,55092.18,55092.18,55812.29,55812.29,55812.29,55601.8,55601.8,55601.8,55601.8,55601.8
"Agriculture, Forestry and Other Land Use",Land,Grassland,Grassland Remaining Grassland,,Grassland Remaining Grassland,,Emissions,CO2e (t) GWP-AR2,West Bengal,Forest and Land Use Change,,1331.6,1331.6,1331.6,1331.6,1331.6,1331.6,850.03,850.03,850.03,850.03,850.03
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Andhra Pradesh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Arunachal Pradesh,Forest and Land Use Change,,-4049.44,-4049.44,-4049.44,-44296.06,-44296.06,-44296.06,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Assam,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Bihar,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Chandigarh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Chhattisgarh,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Daman & Diu,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Delhi,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Goa,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Gujarat,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Haryana,Forest and Land Use Change,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Land,Grassland,Other Land Converted to Grassland,,Other Land Converted to Grassland,,Removals,CO2e (t) GWP-AR2,Himachal Pradesh,Forest and Land Use Change,,-15237.69,-15237.69,-15237.69,-58106.17,-58106.17,-58106.17,0.0,0.0,0.0,0.0,0.0
